stt,bm25_retrieved,bm25_hit@1,bm25_recall@1,bm25_hit@3,bm25_recall@3,bm25_hit@5,bm25_recall@5,bm25_hit@10,bm25_recall@10,bm25_hit@20,bm25_recall@20,bm25_hit@30,bm25_recall@30,bm25_mrr,tfidf_retrieved,tfidf_hit@1,tfidf_recall@1,tfidf_hit@3,tfidf_recall@3,tfidf_hit@5,tfidf_recall@5,tfidf_hit@10,tfidf_recall@10,tfidf_hit@20,tfidf_recall@20,tfidf_hit@30,tfidf_recall@30,tfidf_mrr,keyword_retrieved,keyword_hit@1,keyword_recall@1,keyword_hit@3,keyword_recall@3,keyword_hit@5,keyword_recall@5,keyword_hit@10,keyword_recall@10,keyword_hit@20,keyword_recall@20,keyword_hit@30,keyword_recall@30,keyword_mrr,semantic_retrieved,semantic_hit@1,semantic_recall@1,semantic_hit@3,semantic_recall@3,semantic_hit@5,semantic_recall@5,semantic_hit@10,semantic_recall@10,semantic_hit@20,semantic_recall@20,semantic_hit@30,semantic_recall@30,semantic_mrr
102,"[""59-2020-QH14:d4"", ""23-2022-ND:d23"", ""59-2020-QH14:d155"", ""168-2025-ND:d44"", ""01-2021-ND:d51"", ""168-2025-ND:d26"", ""01-2021-ND:d26"", ""168-2025-ND:d45"", ""59-2020-QH14:d35"", ""59-2020-QH14:d112""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""59-2020-QH14:d4"", ""23-2022-ND:d23"", ""59-2020-QH14:d112"", ""168-2025-ND:d44"", ""59-2020-QH14:d52"", ""01-2021-ND:d51"", ""59-2020-QH14:d188"", ""59-2020-QH14:d123"", ""59-2020-QH14:d25"", ""59-2020-QH14:d155""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""168-2025-ND:d54"", ""59-2020-QH14:d205"", ""168-2025-ND:d24"", ""59-2020-QH14:d25"", ""01-2021-ND:d23"", ""168-2025-ND:d51"", ""59-2020-QH14:d113"", ""01-2021-ND:d26"", ""168-2025-ND:d26"", ""168-2025-ND:d43""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0.04,"[""168-2025-ND:d51"", ""59-2020-QH14:d120"", ""01-2021-ND:d58"", ""59-2020-QH14:d111"", ""59-2020-QH14:d125"", ""47-2021-ND:d12"", ""59-2020-QH14:d133"", ""59-2020-QH14:d132"", ""01-2021-ND:d98"", ""59-2020-QH14:d112""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,0.0833
103,"[""59-2020-QH14:d4"", ""44-2025-ND:d3"", ""44-2025-ND:d34"", ""168-2025-ND:d28"", ""01-2021-ND:d28"", ""59-2020-QH14:d198"", ""44-2025-ND:d27"", ""59-2020-QH14:d199"", ""59-2020-QH14:d164"", ""44-2025-ND:d29""]",0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,0.0526,"[""59-2020-QH14:d4"", ""168-2025-ND:d28"", ""01-2021-ND:d28"", ""59-2020-QH14:d112"", ""59-2020-QH14:d198"", ""59-2020-QH14:d25"", ""47-2021-ND:d7"", ""44-2025-ND:d3"", ""44-2025-ND:d29"", ""59-2020-QH14:d199""]",0,0.0,0,0.0,0,0.0,1,0.5,1,1.0,1,1.0,0.1667,"[""44-2025-ND:d27"", ""44-2025-ND:d29"", ""89-2024-ND:d7"", ""168-2025-ND:d54"", ""23-2022-ND:d6"", ""47-2021-ND:d7"", ""59-2020-QH14:d205"", ""168-2025-ND:d25"", ""01-2021-ND:d25"", ""23-2022-ND:d38""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,0.0833,"[""59-2020-QH14:d120"", ""23-2022-ND:d5"", ""01-2021-ND:d98"", ""248-2025-ND:d12"", ""23-2022-ND:d2"", ""59-2020-QH14:d111"", ""23-2022-ND:d6"", ""47-2021-ND:d12"", ""248-2025-ND:d2"", ""59-2020-QH14:d137""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
104,"[""59-2020-QH14:d4"", ""59-2020-QH14:d201"", ""23-2022-ND:d23"", ""59-2020-QH14:d155"", ""168-2025-ND:d26"", ""59-2020-QH14:d14"", ""168-2025-ND:d28"", ""01-2021-ND:d28"", ""59-2020-QH14:d47"", ""59-2020-QH14:d198""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0.0357,"[""59-2020-QH14:d4"", ""23-2022-ND:d23"", ""59-2020-QH14:d201"", ""01-2021-ND:d61"", ""168-2025-ND:d55"", ""59-2020-QH14:d25"", ""59-2020-QH14:d111"", ""59-2020-QH14:d155"", ""59-2020-QH14:d178"", ""59-2020-QH14:d14""]",0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,1,0.5,0.1429,"[""59-2020-QH14:d47"", ""168-2025-ND:d54"", ""168-2025-ND:d55"", ""01-2021-ND:d61"", ""168-2025-ND:d50"", ""168-2025-ND:d51"", ""59-2020-QH14:d205"", ""89-2024-ND:d7"", ""01-2021-ND:d57"", ""01-2021-ND:d58""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0.04,"[""01-2021-ND:d23"", ""168-2025-ND:d55"", ""01-2021-ND:d61"", ""59-2020-QH14:d122"", ""168-2025-ND:d50"", ""59-2020-QH14:d120"", ""01-2021-ND:d57"", ""01-2021-ND:d54"", ""168-2025-ND:d47"", ""59-2020-QH14:d111""]",0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,1,0.5,0.1
105,"[""59-2020-QH14:d31"", ""168-2025-ND:d57"", ""168-2025-ND:d100"", ""59-2020-QH14:d16"", ""23-2022-ND:d6"", ""168-2025-ND:d49"", ""59-2020-QH14:d164"", ""168-2025-ND:d101"", ""01-2021-ND:d7"", ""168-2025-ND:d48""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,0.0526,"[""23-2022-ND:d5"", ""168-2025-ND:d49"", ""168-2025-ND:d101"", ""168-2025-ND:d48"", ""168-2025-ND:d57"", ""01-2021-ND:d7"", ""168-2025-ND:d7"", ""59-2020-QH14:d16"", ""168-2025-ND:d40"", ""01-2021-ND:d89""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.4,1,0.4,0.0667,"[""168-2025-ND:d100"", ""23-2022-ND:d6"", ""168-2025-ND:d69"", ""168-2025-ND:d49"", ""168-2025-ND:d56"", ""23-2022-ND:d21"", ""01-2021-ND:d90"", ""01-2021-ND:d62"", ""168-2025-ND:d40"", ""168-2025-ND:d44""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""01-2021-ND:d7"", ""59-2020-QH14:d87"", ""01-2021-ND:d98"", ""01-2021-ND:d30"", ""168-2025-ND:d29"", ""168-2025-ND:d49"", ""168-2025-ND:d40"", ""01-2021-ND:d47"", ""168-2025-ND:d44"", ""01-2021-ND:d51""]",0,0.0,1,0.2,1,0.2,1,0.2,1,0.2,1,0.4,0.5
109,"[""168-2025-ND:d77"", ""168-2025-ND:d31"", ""168-2025-ND:d46"", ""01-2021-ND:d40"", ""01-2021-ND:d31"", ""168-2025-ND:d3"", ""01-2021-ND:d58"", ""01-2021-ND:d57"", ""59-2020-QH14:d16"", ""168-2025-ND:d95""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""01-2021-ND:d9"", ""168-2025-ND:d9"", ""168-2025-ND:d77"", ""168-2025-ND:d90"", ""01-2021-ND:d40"", ""01-2021-ND:d85"", ""01-2021-ND:d39"", ""59-2020-QH14:d48"", ""168-2025-ND:d31"", ""168-2025-ND:d115""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""01-2021-ND:d25"", ""168-2025-ND:d25"", ""168-2025-ND:d31"", ""01-2021-ND:d97"", ""01-2021-ND:d11"", ""168-2025-ND:d119"", ""23-2022-ND:d6"", ""01-2021-ND:d76"", ""168-2025-ND:d29"", ""59-2020-QH14:d209""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""168-2025-ND:d105"", ""01-2021-ND:d32"", ""168-2025-ND:d110"", ""01-2021-ND:d94"", ""01-2021-ND:d21"", ""01-2021-ND:d93"", ""59-2020-QH14:d19"", ""168-2025-ND:d77"", ""01-2021-ND:d71"", ""59-2020-QH14:d209""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
112,"[""59-2020-QH14:d47"", ""168-2025-ND:d44"", ""168-2025-ND:d46"", ""168-2025-ND:d45"", ""59-2020-QH14:d75"", ""59-2020-QH14:d71"", ""168-2025-ND:d51"", ""59-2020-QH14:d49"", ""44-2025-ND:d34"", ""168-2025-ND:d28""]",0,0.0,0,0.0,1,0.5,1,0.5,1,0.5,1,0.5,0.2,"[""59-2020-QH14:d47"", ""59-2020-QH14:d75"", ""168-2025-ND:d46"", ""168-2025-ND:d44"", ""168-2025-ND:d45"", ""59-2020-QH14:d71"", ""59-2020-QH14:d205"", ""59-2020-QH14:d178"", ""59-2020-QH14:d186"", ""59-2020-QH14:d49""]",0,0.0,1,0.5,1,0.5,1,0.5,1,1.0,1,1.0,0.5,"[""89-2024-ND:d7"", ""59-2020-QH14:d47"", ""168-2025-ND:d54"", ""168-2025-ND:d69"", ""168-2025-ND:d44"", ""168-2025-ND:d46"", ""01-2021-ND:d29"", ""168-2025-ND:d51"", ""89-2024-ND:d11"", ""59-2020-QH14:d178""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0.04,"[""248-2025-ND:d12"", ""59-2020-QH14:d47"", ""168-2025-ND:d120"", ""59-2020-QH14:d178"", ""59-2020-QH14:d50"", ""248-2025-ND:d11"", ""59-2020-QH14:d218"", ""89-2024-ND:d14"", ""59-2020-QH14:d186"", ""168-2025-ND:d72""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0.0333
113,"[""23-2022-ND:d39"", ""168-2025-ND:d64"", ""168-2025-ND:d69"", ""168-2025-ND:d65"", ""168-2025-ND:d35"", ""01-2021-ND:d41"", ""01-2021-ND:d70"", ""23-2022-ND:d45"", ""168-2025-ND:d107"", ""59-2020-QH14:d110""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333,1,0.6667,0.0526,"[""23-2022-ND:d41"", ""23-2022-ND:d39"", ""168-2025-ND:d65"", ""36-2024-QH15:d64"", ""23-2022-ND:d47"", ""168-2025-ND:d64"", ""01-2021-ND:d71"", ""168-2025-ND:d35"", ""59-2020-QH14:d210"", ""01-2021-ND:d45""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333,1,0.6667,0.0667,"[""168-2025-ND:d69"", ""168-2025-ND:d71"", ""01-2021-ND:d31"", ""168-2025-ND:d30"", ""01-2021-ND:d29"", ""59-2020-QH14:d208"", ""168-2025-ND:d60"", ""168-2025-ND:d64"", ""168-2025-ND:d104"", ""23-2022-ND:d39""]",0,0.0,0,0.0,0,0.0,1,0.3333,1,0.3333,1,0.3333,0.1667,"[""248-2025-ND:d10"", ""168-2025-ND:d124"", ""16-2023-ND:d13"", ""44-2025-ND:d33"", ""168-2024-ND-CP:d53"", ""01-2021-ND:d100"", ""248-2025-ND:d7"", ""168-2025-ND:d72"", ""168-2025-ND:d53"", ""44-2025-ND:d24""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
115,"[""59-2020-QH14:d4"", ""59-2020-QH14:d98"", ""248-2025-ND:d12"", ""168-2025-ND:d43"", ""01-2021-ND:d50"", ""01-2021-ND:d29"", ""59-2020-QH14:d56"", ""59-2020-QH14:d105"", ""59-2020-QH14:d55"", ""59-2020-QH14:d157""]",0,0.0,0,0.0,0,0.0,1,0.6667,1,0.6667,1,0.6667,0.1429,"[""59-2020-QH14:d54"", ""59-2020-QH14:d93"", ""59-2020-QH14:d79"", ""59-2020-QH14:d101"", ""59-2020-QH14:d137"", ""59-2020-QH14:d105"", ""59-2020-QH14:d90"", ""59-2020-QH14:d82"", ""59-2020-QH14:d66"", ""59-2020-QH14:d85""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333,1,0.6667,0.0667,"[""59-2020-QH14:d71"", ""59-2020-QH14:d83"", ""59-2020-QH14:d66"", ""168-2025-ND:d54"", ""59-2020-QH14:d97"", ""59-2020-QH14:d56"", ""59-2020-QH14:d95"", ""59-2020-QH14:d14"", ""23-2022-ND:d29"", ""59-2020-QH14:d98""]",0,0.0,0,0.0,0,0.0,1,0.3333,1,0.6667,1,0.6667,0.1667,"[""59-2020-QH14:d95"", ""59-2020-QH14:d144"", ""59-2020-QH14:d156"", ""59-2020-QH14:d67"", ""248-2025-ND:d2"", ""59-2020-QH14:d56"", ""01-2021-ND:d53"", ""59-2020-QH14:d100"", ""168-2025-ND:d46"", ""59-2020-QH14:d146""]",0,0.0,0,0.0,0,0.0,1,0.3333,1,0.3333,1,0.3333,0.1667
116,"[""168-2025-ND:d64"", ""168-2025-ND:d65"", ""59-2020-QH14:d4"", ""168-2025-ND:d67"", ""168-2025-ND:d66"", ""01-2021-ND:d29"", ""59-2020-QH14:d213"", ""01-2021-ND:d72"", ""23-2022-ND:d45"", ""168-2025-ND:d71""]",0,0.0,0,0.0,0,0.0,1,0.3333,1,0.3333,1,0.3333,0.1429,"[""59-2020-QH14:d213"", ""01-2021-ND:d72"", ""168-2025-ND:d65"", ""168-2025-ND:d66"", ""168-2025-ND:d64"", ""23-2022-ND:d23"", ""59-2020-QH14:d4"", ""168-2025-ND:d67"", ""168-2025-ND:d36"", ""01-2021-ND:d29""]",1,0.3333,1,0.3333,1,0.3333,1,0.3333,1,0.3333,1,0.3333,1.0,"[""168-2025-ND:d71"", ""168-2025-ND:d69"", ""01-2021-ND:d29"", ""168-2025-ND:d30"", ""01-2021-ND:d31"", ""168-2025-ND:d66"", ""01-2021-ND:d72"", ""168-2025-ND:d104"", ""59-2020-QH14:d213"", ""01-2021-ND:d77""]",0,0.0,0,0.0,0,0.0,1,0.3333,1,0.6667,1,0.6667,0.1111,"[""59-2020-QH14:d195"", ""23-2022-ND:d33"", ""01-2021-ND:d92"", ""59-2020-QH14:d174"", ""01-2021-ND:d72"", ""23-2022-ND:d54"", ""168-2025-ND:d72"", ""168-2025-ND:d66"", ""23-2022-ND:d45"", ""23-2022-ND:d39""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333,1,0.6667,0.0909
118,"[""59-2020-QH14:d4"", ""23-2022-ND:d23"", ""59-2020-QH14:d155"", ""168-2024-ND-CP:d27"", ""36-2024-QH15:d30"", ""36-2024-QH15:d46"", ""168-2024-ND-CP:d26"", ""36-2024-QH15:d10"", ""36-2024-QH15:d2"", ""36-2024-QH15:d6""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,0.0385,"[""23-2022-ND:d23"", ""59-2020-QH14:d4"", ""59-2020-QH14:d155"", ""36-2024-QH15:d10"", ""168-2024-ND-CP:d27"", ""36-2024-QH15:d46"", ""36-2024-QH15:d30"", ""01-2021-ND:d23"", ""36-2024-QH15:d2"", ""168-2024-ND-CP:d26""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""168-2025-ND:d54"", ""168-2025-ND:d50"", ""59-2020-QH14:d205"", ""59-2020-QH14:d25"", ""01-2021-ND:d23"", ""01-2021-ND:d60"", ""168-2024-ND-CP:d27"", ""23-2022-ND:d33"", ""59-2020-QH14:d15"", ""168-2025-ND:d51""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""168-2025-ND:d18"", ""59-2020-QH14:d23"", ""59-2020-QH14:d176"", ""59-2020-QH14:d111"", ""168-2025-ND:d29"", ""01-2021-ND:d30"", ""168-2025-ND:d50"", ""01-2021-ND:d57"", ""59-2020-QH14:d125"", ""59-2020-QH14:d121""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,1,0.25,0.0833
119,"[""59-2020-QH14:d210"", ""59-2020-QH14:d134"", ""59-2020-QH14:d198"", ""23-2022-ND:d39"", ""59-2020-QH14:d206"", ""59-2020-QH14:d199"", ""168-2025-ND:d123"", ""36-2024-QH15:d30"", ""59-2020-QH14:d166"", ""01-2021-ND:d83""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""59-2020-QH14:d90"", ""59-2020-QH14:d210"", ""59-2020-QH14:d101"", ""59-2020-QH14:d93"", ""01-2021-ND:d83"", ""59-2020-QH14:d85"", ""01-2021-ND:d8"", ""59-2020-QH14:d206"", ""168-2025-ND:d8"", ""59-2020-QH14:d190""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""168-2025-ND:d69"", ""168-2025-ND:d71"", ""168-2024-ND-CP:d47"", ""59-2020-QH14:d163"", ""100-2019-ND-CP:d80"", ""168-2025-ND:d60"", ""168-2025-ND:d121"", ""168-2025-ND:d104"", ""01-2021-ND:d97"", ""01-2021-ND:d8""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""59-2020-QH14:d102"", ""59-2020-QH14:d160"", ""59-2020-QH14:d174"", ""59-2020-QH14:d108"", ""59-2020-QH14:d156"", ""59-2020-QH14:d82"", ""59-2020-QH14:d63"", ""59-2020-QH14:d94"", ""59-2020-QH14:d99"", ""59-2020-QH14:d162""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
120,"[""168-2024-ND-CP:d37"", ""47-2021-ND:d14"", ""59-2020-QH14:d39"", ""01-2021-ND:d20"", ""168-2025-ND:d16"", ""168-2025-ND:d86"", ""59-2020-QH14:d156"", ""59-2020-QH14:d41"", ""59-2020-QH14:d217"", ""168-2025-ND:d32""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333,0.0417,"[""59-2020-QH14:d39"", ""23-2022-ND:d11"", ""01-2021-ND:d20"", ""168-2025-ND:d16"", ""01-2021-ND:d10"", ""168-2025-ND:d10"", ""168-2024-ND-CP:d37"", ""168-2025-ND:d86"", ""59-2020-QH14:d41"", ""47-2021-ND:d4""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333,1,0.3333,0.0667,"[""168-2025-ND:d32"", ""168-2025-ND:d57"", ""168-2025-ND:d101"", ""01-2021-ND:d63"", ""100-2019-ND-CP:d28"", ""168-2024-ND-CP:d26"", ""168-2025-ND:d64"", ""168-2025-ND:d115"", ""59-2020-QH14:d39"", ""168-2024-ND-CP:d52""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333,0.0476,"[""168-2025-ND:d43"", ""59-2020-QH14:d41"", ""01-2021-ND:d50"", ""100-2019-ND-CP:d86"", ""01-2021-ND:d88"", ""01-2021-ND:d101"", ""23-2022-ND:d36"", ""168-2025-ND:d46"", ""168-2024-ND-CP:d55"", ""168-2025-ND:d41""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
121,"[""89-2024-ND:d11"", ""01-2021-ND:d67"", ""168-2025-ND:d61"", ""59-2020-QH14:d155"", ""168-2025-ND:d89"", ""01-2021-ND:d56"", ""59-2020-QH14:d169"", ""168-2025-ND:d49"", ""168-2025-ND:d7"", ""59-2020-QH14:d44""]",0,0.0,0,0.0,0,0.0,1,0.3333,1,0.3333,1,0.6667,0.1,"[""01-2021-ND:d56"", ""168-2025-ND:d89"", ""168-2025-ND:d7"", ""01-2021-ND:d67"", ""23-2022-ND:d5"", ""59-2020-QH14:d169"", ""23-2022-ND:d12"", ""01-2021-ND:d89"", ""59-2020-QH14:d44"", ""36-2024-QH15:d19""]",0,0.0,0,0.0,0,0.0,1,0.3333,1,0.3333,1,0.3333,0.1111,"[""168-2025-ND:d89"", ""01-2021-ND:d7"", ""01-2021-ND:d56"", ""168-2024-ND-CP:d3"", ""168-2025-ND:d7"", ""168-2025-ND:d49"", ""89-2024-ND:d11"", ""01-2021-ND:d89"", ""100-2019-ND-CP:d77"", ""168-2025-ND:d78""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333,1,0.3333,0.0667,"[""23-2022-ND:d53"", ""168-2025-ND:d1"", ""36-2024-QH15:d22"", ""36-2024-QH15:d30"", ""01-2021-ND:d54"", ""23-2022-ND:d14"", ""01-2021-ND:d1"", ""168-2025-ND:d47"", ""168-2025-ND:d49"", ""23-2022-ND:d36""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
122,"[""59-2020-QH14:d68"", ""59-2020-QH14:d16"", ""59-2020-QH14:d75"", ""59-2020-QH14:d87"", ""168-2025-ND:d28"", ""59-2020-QH14:d53"", ""01-2021-ND:d28"", ""59-2020-QH14:d78"", ""59-2020-QH14:d47"", ""59-2020-QH14:d71""]",1,0.25,1,0.25,1,0.25,1,0.5,1,0.5,1,0.5,1.0,"[""59-2020-QH14:d68"", ""59-2020-QH14:d87"", ""59-2020-QH14:d186"", ""59-2020-QH14:d75"", ""59-2020-QH14:d16"", ""59-2020-QH14:d48"", ""59-2020-QH14:d47"", ""59-2020-QH14:d177"", ""59-2020-QH14:d51"", ""59-2020-QH14:d188""]",1,0.25,1,0.25,1,0.25,1,0.5,1,0.5,1,0.5,1.0,"[""89-2024-ND:d7"", ""59-2020-QH14:d47"", ""59-2020-QH14:d75"", ""168-2025-ND:d45"", ""168-2025-ND:d46"", ""23-2022-ND:d38"", ""01-2021-ND:d98"", ""01-2021-ND:d52"", ""01-2021-ND:d53"", ""01-2021-ND:d25""]",0,0.0,1,0.25,1,0.25,1,0.25,1,0.5,1,0.5,0.5,"[""168-2025-ND:d103"", ""168-2025-ND:d29"", ""01-2021-ND:d30"", ""01-2021-ND:d98"", ""168-2025-ND:d124"", ""89-2024-ND:d12"", ""168-2025-ND:d122"", ""01-2021-ND:d94"", ""01-2021-ND:d91"", ""168-2025-ND:d64""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,1,0.25,0.0833
124,"[""59-2020-QH14:d4"", ""59-2020-QH14:d185"", ""59-2020-QH14:d77"", ""59-2020-QH14:d119"", ""59-2020-QH14:d52"", ""23-2022-ND:d23"", ""59-2020-QH14:d53"", ""01-2021-ND:d26"", ""168-2025-ND:d26"", ""01-2021-ND:d53""]",0,0.0,0,0.0,1,0.3333,1,0.3333,1,0.6667,1,1.0,0.2,"[""59-2020-QH14:d77"", ""59-2020-QH14:d185"", ""59-2020-QH14:d119"", ""59-2020-QH14:d52"", ""23-2022-ND:d23"", ""59-2020-QH14:d4"", ""59-2020-QH14:d50"", ""59-2020-QH14:d51"", ""59-2020-QH14:d187"", ""59-2020-QH14:d204""]",0,0.0,0,0.0,1,0.3333,1,0.6667,1,0.6667,1,1.0,0.25,"[""89-2024-ND:d7"", ""59-2020-QH14:d205"", ""23-2022-ND:d38"", ""59-2020-QH14:d75"", ""59-2020-QH14:d47"", ""89-2024-ND:d11"", ""01-2021-ND:d22"", ""01-2021-ND:d23"", ""01-2021-ND:d24"", ""168-2025-ND:d24""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333,0.04,"[""59-2020-QH14:d118"", ""168-2025-ND:d67"", ""59-2020-QH14:d52"", ""01-2021-ND:d73"", ""168-2025-ND:d55"", ""01-2021-ND:d61"", ""59-2020-QH14:d70"", ""59-2020-QH14:d127"", ""47-2021-ND:d26"", ""59-2020-QH14:d201""]",0,0.0,1,0.3333,1,0.3333,1,0.3333,1,0.3333,1,0.6667,0.3333
125,"[""59-2020-QH14:d4"", ""23-2022-ND:d23"", ""168-2025-ND:d44"", ""168-2025-ND:d45"", ""01-2021-ND:d28"", ""168-2025-ND:d28"", ""01-2021-ND:d52"", ""168-2025-ND:d46"", ""168-2025-ND:d26"", ""01-2021-ND:d51""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333,1,0.3333,0.0625,"[""59-2020-QH14:d4"", ""59-2020-QH14:d186"", ""59-2020-QH14:d75"", ""59-2020-QH14:d47"", ""59-2020-QH14:d178"", ""23-2022-ND:d23"", ""168-2025-ND:d42"", ""168-2025-ND:d44"", ""59-2020-QH14:d210"", ""59-2020-QH14:d187""]",0,0.0,0,0.0,1,0.3333,1,0.3333,1,0.3333,1,0.3333,0.25,"[""89-2024-ND:d7"", ""168-2025-ND:d54"", ""168-2025-ND:d69"", ""89-2024-ND:d11"", ""168-2025-ND:d50"", ""168-2025-ND:d51"", ""168-2025-ND:d55"", ""168-2025-ND:d25"", ""01-2021-ND:d25"", ""168-2025-ND:d45""]",0,0.0,0,0.0,0,0.0,0,0.0,1,0.3333,1,0.3333,0.0714,"[""01-2021-ND:d78"", ""168-2025-ND:d105"", ""168-2025-ND:d72"", ""01-2021-ND:d91"", ""23-2022-ND:d45"", ""01-2021-ND:d92"", ""59-2020-QH14:d206"", ""59-2020-QH14:d110"", ""01-2021-ND:d93"", ""23-2022-ND:d47""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
127,"[""59-2020-QH14:d4"", ""23-2022-ND:d23"", ""168-2025-ND:d57"", ""168-2025-ND:d54"", ""89-2024-ND:d11"", ""59-2020-QH14:d155"", ""168-2025-ND:d100"", ""168-2025-ND:d101"", ""168-2025-ND:d49"", ""168-2024-ND-CP:d3""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""59-2020-QH14:d4"", ""23-2022-ND:d23"", ""168-2025-ND:d101"", ""168-2025-ND:d57"", ""168-2025-ND:d49"", ""01-2021-ND:d56"", ""168-2025-ND:d22"", ""168-2025-ND:d85"", ""01-2021-ND:d89"", ""168-2025-ND:d51""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""168-2025-ND:d54"", ""168-2025-ND:d51"", ""168-2025-ND:d69"", ""168-2025-ND:d40"", ""168-2025-ND:d15"", ""01-2021-ND:d47"", ""168-2025-ND:d121"", ""168-2025-ND:d100"", ""168-2024-ND-CP:d3"", ""168-2025-ND:d49""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,"[""01-2021-ND:d47"", ""168-2025-ND:d40"", ""168-2025-ND:d41"", ""168-2025-ND:d49"", ""01-2021-ND:d54"", ""168-2025-ND:d47"", ""168-2025-ND:d100"", ""168-2025-ND:d42"", ""01-2021-ND:d48"", ""01-2021-ND:d56""]",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0
